"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetobacteraceae","Acidaminococcaceae","Acidaminococcus","Acidisoma","Acidobacteria_Gp4","Acidobacterium","Acidovorax","Acinetobacter","Actinobacteria","Actinobaculum","Actinomyces","Actinomycetales","Aerococcaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenaceae","Alistipes","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerolineaceae","Anaerophaga","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Anoxybacillus","Arcanobacterium","Arcobacter","Arthrobacter","Asaccharobacter","Atopobium","Bacillaceae_2","Bacillales","Bacilli","Bacillus","Bacteria","Bacteroidales","Bacteroides","Bacteroidetes","Barnesiella","Betaproteobacteria","Bifidobacteriaceae","Bifidobacterium","Bilophila","Blastococcus","Blautia","Bosea","Brachybacterium","Brachyspira","Bradyrhizobium","Brevibacterium","Brevundimonas","Brochothrix","Brucellaceae","Bulleidia","Burkholderiales","Butyricicoccus","Butyricimonas","Caldilineaceae","Calditerricola","Campylobacter","Candidatus_Saccharibacteria","Capnocytophaga","Cardiobacterium","Carnobacteriaceae","Carnobacterium","Catenibacterium","Catonella","Cellulosilyticum","Cerasicoccus","Cetobacterium","Chryseobacterium","Cloacibacillus","Cloacibacterium","Clostridiaceae_1","Clostridiales_Incertae_Sedis_XIII","Clostridiales_Incertae_Sedis_XI","Clostridiales","Clostridia","Clostridium_III","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae","Comamonas","Coprobacillus","Coprococcus","Coriobacteriaceae","Corynebacteriaceae","Corynebacterium","Cryptobacterium","Cupriavidus","Defluviitalea","Deinococcus","Deltaproteobacteria","Dermacoccus","Desulfobulbus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Dialister","Dietzia","Dokdonella","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Elusimicrobium","Enhydrobacter","Enterobacter","Enterobacteriaceae","Enterococcaceae","Enterococcus","Enterorhabdus","Erysipelotrichaceae","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae","Eubacterium","Facklamia","Faecalibacterium","Fastidiosipila","Filifactor","Finegoldia","Firmicutes","Flavobacteriaceae","Flavobacterium","Flavonifractor","Fontibacillus","Fusobacteriaceae","Fusobacterium","Gammaproteobacteria","Gardnerella","Gemella","Geobacillus","Gordonibacter","Gp4","Gp6","Granulicatella","Haemophilus","Hallella","Halomonas","Helcococcus","Helicobacter","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Hydrogenophaga","Hymenobacter","Janibacter","Johnsonella","Jonquetella","Kingella","Kocuria","Kosakonia","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae","Lactobacillaceae","Lactobacillales","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaeria","Lentzea","Leptotrichia","Leptotrichiaceae","Leuconostoc","Lewinella","Listeria","Litorilinea","Lutispora","Marvinbryantia","Massilia","Megamonas","Megasphaera","Methylobacillus","Methylobacterium","Microbacteriaceae","Microbacterium","Micrococcaceae","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Mollicutes","Moraxellaceae","Morganella","Moryella","Mucispirillum","Murdochiella","Mycobacterium","Mycoplasma","Myroides","Negativicoccus","Neisseria","Neisseriaceae","Nocardioides","Novosphingobium","Ochrobactrum","Odoribacter","Oenococcus","Oligosphaera","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Oxalobacteraceae","Paenibacillaceae_1","Paenibacillus","Papillibacter","Parabacteroides","Paraeggerthella","Paraprevotella","Parasutterella","Parvimonas","Pasteurellaceae","Pediococcus","Pelomonas","Peptococcus","Peptoniphilus","Peptostreptococcaceae","Peptostreptococcus","Perlucidibaca","Petrimonas","Phascolarctobacterium","Phenylobacterium","Phocaeicola","Photobacterium","Planctomyces","Planctomycetaceae","Planococcaceae","Pleomorphomonas","Porphyrobacter","Porphyromonadaceae","Porphyromonas","Prevotella","Prevotellaceae","Promicromonospora","Propionibacterium","Proteobacteria","Proteus","Providencia","Pseudoalteromonas","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae","Pseudomonas","Pseudoramibacter","Psychrobacter","Puniceicoccaceae","Pyramidobacter","Ralstonia","Rhizobiales","Rhizobium","Rhodobacter","Rhodobacteraceae","Rhodocyclaceae","Rikenella","Rikenellaceae","Robinsoniella","Roseburia","Rothia","Ruminococcaceae","Ruminococcus","Ruminococcus2","Sarcina","Scardovia","Schwartzia","Sedimentibacter","Selenomonadales","Selenomonas","Shewanella","Shinella","Shuttleworthia","Slackia","Sneathia","Solirubrobacter","Solobacterium","Sphaerobacter","Sphingobacterium","Sphingomonadaceae","Sphingomonas","Sporobacter","Sporosarcina","SR1","Staphylococcus","Stenotrophomonas","Steroidobacter","Streptococcaceae","Streptococcus","Subdivision3","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Sutterella","Sutterellaceae","Synergistes","Syntrophaceticus","Syntrophomonadaceae","Syntrophomonas","Tannerella","Tepidimonas","Terrimonas","Thermicanus","Thermus","Thiobacillus","Thiothrix","Tissierella","Treponema","Truepera","Trueperella","Tumebacillus","Turicibacter","Turneriella","Ureaplasma","Vagococcus","Varibaculum","Veillonella","Veillonellaceae","Verrucomicrobia","Verrucomicrobium","Victivallis","Weissella","Wolinella","Xanthomonadaceae","Group"
"236",0,0,0,0,0.38,23.29,0,0,0,0,0,0,0,4.91,0,0,0,0,57.01,0,623.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,48.83,0,0,0,0,0,0,2.07,0.69,0,1.14,0,0,73.87,1.42,2656.83,15.72,722.69,14.93,0,62.21,13.18,0,359.88,0,0,0,0,0,0,0,0,0,75.86,1.03,35.52,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,284.97,6.69,0,18.54,357.05,393.16,56.91,10.58,4.96,28.6,0,0,0,145.43,6.88,0,0.65,0,0,0,0,0,0,0,0,0,0,26.4,0,0,79.66,0,0.79,0,0,0,0,0,26.5,0,0,5.28,22.39,0.36,0,0,0.37,0,466.32,0,0,0,175.46,0,0,0.35,0,0,5.63,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,610.09,0,0.4,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.32,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,103.68,0,0,0.36,0.41,18.55,0,0,0,0,0,86.76,0,0,71.01,0,248.95,0,0,0,0,0.35,0,0,0,277.2,0,0,0,0,0,0,0,0,1.14,0,0,0.49,0,0,1.84,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,544.43,1.71,570.71,474.89,95.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,137.49,0,25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94,0,0,0,0,75.82,1.5,0,0,0,0,0,0,"2647650"
"237",0,0,0,0,0,0,0,0,0,0,0,0,0,15.11,0,0,0,0,0.71,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,0,0,0,0,0,0,0.33,0,8.17,0,4909.96,0.34,0,0,0,337.3,0,0,667.33,0,0,0,0,0,0,0,0,0,0,89.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,0,11.87,0,0,342.65,0.34,58.6,1.43,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,51.56,0,2.56,0,0,0,0,0,318.47,2.77,507.8,0,0.27,0,0,0,1.63,0,6.46,0,0,0,0.71,0,0,75.1,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.87,0,9.14,4.4,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0.51,0,0.27,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.34,0,0,0,0,0,549.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.58,0,0.37,0,0,0,0,0,0,0,0,0,0,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,90.63,3.04,19.11,8.35,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.39,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.51,0,0,0,0,0,0,0,"2651650"
"238",0,0,0,0,0,0,0,0,0,0,0,10.85,0,10.85,0,0,0,0,1736.34,0,122.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,129.21,0.49,0,0,0,0,0,10.55,1.01,0,0,0,0,162.31,0,898.97,0,178.33,0,0,545.54,2.07,0,394.57,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.34,6.2,0,55.68,641.72,680.17,10.5,0.95,19.76,664.33,0,0,0.46,189.83,8.06,0,0,0,0,0,0,0,0,0,0,0,0,87.2,0,0,245.27,0,0,0,0,0,0,0,6.68,0,0,452.5,29.68,0,0,0,4.02,0,53.71,0,0,0,130.28,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.97,0,0,0.55,0,0.56,0,0,0,0,0.92,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0,0,0,0,11.19,0,0,0,0,0,7.31,0,13.15,5.65,0,0,0,0,0,0,4.44,0,0,0,24.71,0,0,0,0,0,0,0,0,3.83,0,0.99,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,60.44,0.4,556.13,904,78.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.56,0,0,0,0,1.06,0.52,0,0,0,0,0,0,"2657651"
"239",0,0,0,0,0.17,0,0,0,0,0,0,0,0,1.82,0,0,0,0,1.44,0,407.67,0,0,0,0,0,0,0,6.02,0,0,0,0,6.89,0,24.16,0,0,0,0,0,0,4.88,0.17,0,0.17,0,0,25.7,1.15,2166.31,0,204.6,0,0,250.48,1.62,0,1580.38,0,0,0,0,0,0,0,0,0,0,7.9,23.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.11,6.06,0,139.3,12.25,562.2,112.85,13.27,35.65,0.16,0,0,2.2,1.15,22.3,0,0.38,0,0,0,0,0,0,0,200.52,0,0,0,0,0,0.24,0,0,0,0,0,0,0,5.82,0,0,0,344.8,0,0,0,0,0,592.99,0,0,0,126.48,0,0,6.57,0,0,0.18,0,0,0.15,0,2.14,0,0,0,0,0,0,0,0,0,11.94,38.97,0,0,0,0,0,0,0,0,0,0,0,927.58,0,0,0.59,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.03,0,0,0,0,95.27,0,4.13,0,0,0,76.95,0,99.28,23.85,0,0,0,0,0,0,2.21,0,0,0,159.18,0,0,0,0,0,0,0,0,125.22,0,0,0,0,0,0,0,0,0,0,0.44,0,7.31,0,0,0,0,0,0,0,0,0.42,0,0,0,0,182.41,0.12,566.36,482.07,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.22,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,0,0,0,0,8.94,0,0,0,0,0.48,0,0,"2661650"
"240",0,0,0,0,0.88,0.5,0,0,0,0,0,0,0,6.49,0,0,0,0,2.27,0,321.13,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,350.94,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,2237.14,0,1.66,0,0,1.14,0,0,2224.8,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.75,0,0,16.14,3.4,3.64,94.84,9.19,0,0.79,0,0,0,154.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.07,0,10.4,0,0,0,0,0,5.29,0,1.09,0,0.5,0,0,0,0,0,1028.5,0,0,0.57,0.51,0,0,9,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.13,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,5.38,0,0,0,0,0,299.66,0,0,0,0,3.72,0,0,0,0,0,0.33,0,0,305.3,0,0,0,0,0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,700.38,0,746.89,0.44,317.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.22,0,0,0,0,0,0,8.44,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,"2665650"
"241",0,0,0,0,0,0,0,0,0,0,0,2.49,0,1.53,0,0,0,0,4.56,0,732.66,0,0,3.19,0,0,0.93,0,0,0,0,0,0.93,0,0,286.05,0,0,0,0,0,0,2.02,0,0,0.39,0,0,23.49,184.2,1634.9,3.87,212.42,0,0,151.18,32.71,0,898.62,0,0,0,0,0,0,0,0,0,1.01,42.4,3.08,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.42,0,0,14.37,4.71,88.32,104.17,37.8,0,192.76,0,0,0,90.29,6.99,0,0,0,0,0,0,0,0,0,8.96,0,0,0.44,0,0,122.01,0,0.87,0,0,0,0,0,0,0,2.04,0,12.83,0,0,0,0,0,846.94,0,0,0,2.04,0,0,0.44,0,0,0.91,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,14.11,0,0,0,0,0,0,0,0,0,0,0,757.34,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47,0,0,0,0,73.21,0,5.52,0,0,0.92,150.56,0,0,59.55,0,3.99,0,0,0,0,0,0,0,0,553.29,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0.51,0,0,0,0,6.31,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,665.13,0,969.05,1019.08,106.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,7.21,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,"2667653"
"242",0,0,0,0,64.92,284.88,0,0,0,0,0,0,0,2.57,0.83,0,0,0,138.44,0,563.16,0,0,0,0,1.68,0,0,0.84,0,0,0,0,0,0,221.05,0,0,0,0,0,0.86,17.91,0.78,0,0,0,0,144.69,0.94,1349.43,2.58,390.56,0,0,0,44.06,0,706.21,0,0,0,0,0,0,0,0,0,0,1.72,12.91,0,0,0,0,0.88,0,0,0,0,0,0,0,11.17,0,0,0,0,0,0,530.01,87.69,0,100.66,192.21,111.03,15.7,5.99,15.52,160.71,0,0,0,94.96,8.69,0,0.87,0,0,0,0,0,0,0,2.65,0,0,1.74,0,0,293.66,0,0,0,0,0,0,0,15.49,0,0,0,37.53,0,0,0,0,0,533.85,0,0,0,119.21,0,0,1.63,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,564.21,0,0,8.49,1.68,0,0,0,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,0,0,0,0,9.97,0,0,0,0,0,443.97,0,0.84,9.31,0,0,0,0,0,0,16.23,0,0,0,3.55,0,0,0,0,0,0,0,0,58.43,0,57.22,0,0,0,0,0,0,0,0,0.84,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,195.95,0,1755.54,647.85,174.87,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0.81,0,0,0,22.3,0,16.41,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.42,0,0,0,0,0,0,0,0,0,0,0,0,"2669660"
"243",0,0,0,0,0,0.46,0,0,0,0,0,0.35,0,0.69,0,0,0,0,810.12,0,1304.09,0,0,0,0,0.64,5.2,0,0.15,0,0,0,0,16.03,0,1.06,3.62,0,0,0,0,0,0,0,0,0,0,0,34.93,0.65,3639.21,1.1,2.15,0,0,46.56,114,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.75,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.49,5.75,277.78,39.34,0.14,22.82,108.87,38.82,214.58,113.26,7.52,1.37,0,0,0,14.97,5.41,0,0,0,0,0,0,0,0,0,1.26,0,0,207.02,0,0,24.13,0,1.34,0,0,0,0,0,52.97,0,0,0,8.07,0,0,0,6.73,0,10.06,0,0,0.62,245.3,0,0,9.51,0,0,129.97,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.39,2.63,0,0,0,0,0,0.12,0,0,0,0,0,87.68,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,62.1,0,0,0,0,0,186.53,0,0,0.35,180.98,0,3.31,0,0,43.69,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1137.9,0.37,0,0,0,10.77,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92,0,585.4,268.64,17.8,0,0,0,0.23,0,0,0,0,0,0,0,0,7.28,0,0,0,0,0.77,0,0,0,0,0,0.18,10.16,0,40.75,0,198.49,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,1.96,0,0,0,0,0,0,0,"2671660"
"244",0,0,0,0,7.83,0.37,0,0,1.38,0,0.35,0,0,0,0,0,0,0,555.61,0,460.26,0,72.02,3.1,0,0,0,0,0,0,0,0,44.44,0,0,8.09,0,0,0,0,0,0,0,0,0,5.69,0,0,43.69,19.13,2635.31,124.62,860.75,0,0,38.52,0.74,0,106.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,89.59,0,0,14.6,162.5,73.45,430.9,1.55,20.85,0.96,0.75,0,0,2.15,2.01,0,0,0,0.71,0,0,0,0,0,2.53,0,0,2.27,0,0,5.95,0,2.13,0,0,0,0,0,484.3,0,75.38,3.61,0,0,0,0,3.4,0,47.23,0,0,0.35,0,0,1.06,15.59,0,0,2.49,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,8.37,0,0,0,0,0,0,0,0,0,0,0,0,615.09,0,0,115.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,66.18,0,0,0.34,77.6,0,156.17,0,162.22,2.57,0,1.95,0,0,0,0,3.74,0,0,0,1.74,0,0,0,0,0,0,0,0,2033.02,0,78.33,0.74,0,0,0,0,0,0,0,0,0,77.65,0,0,0,0,0,0,0,0,0,0,0,0,0,121.18,0.66,353.12,60.91,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1.09,0,0,0,1.44,0,0,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.43,0,0,0,0,3.76,0,0,0,0,0,1.12,0,"2675680"
"245",0,0,0,0,0.58,93.5,0,0,0,0.76,0,0,0,5.87,0,0,0,0,580.6,0,28.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,398.67,0,683.73,1.17,0.29,0,0,200.83,91.9,0,1957.92,0,0,0,0,0,0,0,0,0,0.63,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.58,0,0,112.15,1.07,58.19,55.15,37.63,146.21,0,0,0,1.55,0.62,13.01,0,0,0,0,0,0,0,0,0,0,0,0,50.28,0,0,343.65,0,4.82,0,0,0,0,0,191.55,0,0.66,0,2.88,0.75,0,0,1.29,0,1228.29,0,0,0,3.36,0,0,4.73,0,0,29.98,0,0,2.17,0,0.3,0,0,0,0,0,0,0,0,0,13.89,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,0,3.88,28.49,1.95,0,0,0,0,0,2.66,0,0.34,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0.32,5.53,0,0,0,0,0,60.86,0,0,0,0,0,0,0.65,0,0,2.06,0,0,0,0.77,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,85.32,0,0,0,0,0,0,0,0,0,0.35,0,0,0,498.99,0.7,113.42,4.43,913.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.68,0,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.61,0,0,0,0,2.44,2.68,0,0,0,0.96,0,0,"2677650"
"246",0,0,0,0,5.39,236.38,0,0,0,0,0,0,0,12.83,0,0,0,0,66.63,0,269.18,0,0,1.47,5.57,0,0,0,2.41,0,0,0,0,0,0,59.2,4.08,0,0,0,0,0,10.37,0.78,0,0,0,0,154.44,0.76,1140.72,97.24,18.35,1.27,0,349.1,6.67,0,1416.45,0,0,0,0,0,0,0,0,0,0,18.29,1.9,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,835.46,25.63,0,93.14,16.45,95.64,94.13,7.39,14.15,355.31,0,0,0,4.09,2.66,0,0,0.79,0,0,0,0,0,0,0.45,1.31,0,377.89,0,0,95.45,0,9.68,0,0,0,0,0,41.48,0,11.73,1.31,48.3,0,0,0,0.39,0,515.77,0,0,0,209.84,0,0,9.65,0,0,0.75,0,0,2.8,0,0.44,0,0,0,0,0,0,0,1.44,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,495.8,0,2.84,3.15,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.46,0,0,1.18,0,20.64,0,0,0,1.54,0,118.05,0,79.39,6.46,2.98,3.89,0,0,0,0,1.16,0,0,0,6.35,0,0,0,0,0,1.19,0,0,105.72,7.6,194.79,0,0,0,1.65,0,0,0,0,0.42,0,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,231.54,1.18,1062.09,1223.45,36.02,0,0,0,0,0,0.36,0,0,0,0,0,0,1.99,0,0,0,0,0.37,0,0,0,0,0,0,18.16,0,29.16,0,0.35,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,33.49,0,0,0,0,9.4,0,0,0,0,0,0,0,"2679660"
"247",0.77,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,8.01,0,326.26,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,355.18,0,0,0,0,0,0,2.02,0,0,0.39,0,0,16.51,0.32,3469.6,2.83,82.29,4.78,0,36.9,4.01,0,676.87,0,0,0,0,0,0,0,0,0,0,0,32.16,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,153.19,4.26,0,29.19,57.94,11.36,91.43,11.21,1.94,34.53,0,0,0.74,113.65,10.6,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,71.06,0,0,0,0,0,0,0,2.96,0,1.07,1.9,189.4,0,0,0,1.77,0,631.64,0,0,0.37,36.76,0,0,7.44,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.06,0,0.75,1.09,0.81,0,0,0,1.42,0,0,0,0.66,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47,0,0,0,0,20.29,0,0.71,0,0,0,226.13,0,0.39,0.83,0,8.02,0,0,0,0,0,0,0,0,354.02,0,0,0,0,0,0,0,0,158.65,1.02,1430.74,2.68,0,0,0.39,0,0,0,0,1.25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,421.47,1.76,221.25,244.25,118.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.63,0,48.43,0,0,0,28.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,11.1,0,0,0,0,0,0,0,"2681650"
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,368.34,0,384.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,114,0,5179.16,0,0,0,0,0,38.06,0,1030.68,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,54.72,0.3,0,66.62,18.93,141.21,325.16,15.92,9.68,0.34,0,0,42.76,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,931.28,0,0,0,0,2.26,0,0,0,0,0,0.93,0,0,0,0.31,0,0,0,0.9,0,0,0,0,1.18,1.21,0,0,11.3,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.71,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,0,0,0,0,11.31,0,0,0,0,0,0.61,0,0,151.71,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,1.07,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0.33,0,0,0,0,0,0,0,0,0,304.43,0.83,134.43,98.59,548.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.89,0,20.17,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53,17.67,0,0,0,0,0,0,"2683650"
