kegg_ortholog,method,parameter,statistic,p.value,bh
K01464,Kruskal-Wallis rank sum test,2,0.04582301434636387,0.977348968319584,0.9999980855427674
K00064,Kruskal-Wallis rank sum test,2,0.04579769206922148,0.9773613427486412,0.9999980855427674
K03290,Kruskal-Wallis rank sum test,2,0.0457435536230422,0.9773877995189478,0.9999980855427674
K07696,Kruskal-Wallis rank sum test,2,0.04574350824961377,0.9773878216926658,0.9999980855427674
K09138,Kruskal-Wallis rank sum test,2,0.04572630544658629,0.9773962286339104,0.9999980855427674
K06307,Kruskal-Wallis rank sum test,2,0.04570844309932376,0.9774049579683164,0.9999980855427674
K07303,Kruskal-Wallis rank sum test,2,0.04569624698634294,0.9774109182571373,0.9999980855427674
K03473,Kruskal-Wallis rank sum test,2,0.04569022281793789,0.9774138623055574,0.9999980855427674
K02855,Kruskal-Wallis rank sum test,2,0.045654145705689604,0.9774314935993901,0.9999980855427674
K09943,Kruskal-Wallis rank sum test,2,0.04558887986751106,0.9774633905626787,0.9999980855427674
K02394,Kruskal-Wallis rank sum test,2,0.04556621091854098,0.9774744696593268,0.9999980855427674
K07452,Kruskal-Wallis rank sum test,2,0.04555587288541831,0.9774795222541073,0.9999980855427674
K05847,Kruskal-Wallis rank sum test,2,0.04555135343652614,0.977481731090975,0.9999980855427674
K07146,Kruskal-Wallis rank sum test,2,0.04554206046600484,0.9774862729559829,0.9999980855427674
K03523,Kruskal-Wallis rank sum test,2,0.04551555034527155,0.9774992296814095,0.9999980855427674
K10764,Kruskal-Wallis rank sum test,2,0.04550380212981571,0.9775049716340529,0.9999980855427674
K07289,Kruskal-Wallis rank sum test,2,0.045494353489723756,0.977509589691294,0.9999980855427674
K07302,Kruskal-Wallis rank sum test,2,0.04547297668973496,0.9775200377606235,0.9999980855427674
K10242,Kruskal-Wallis rank sum test,2,0.04545274555973697,0.9775299259781157,0.9999980855427674
K01758,Kruskal-Wallis rank sum test,2,0.045414768147546455,0.9775484881828149,0.9999980855427674
K03667,Kruskal-Wallis rank sum test,2,0.04536709736233608,0.9775717887125089,0.9999980855427674
K05800,Kruskal-Wallis rank sum test,2,0.045361033669477795,0.9775747525645386,0.9999980855427674
K00261,Kruskal-Wallis rank sum test,2,0.0453457986715729,0.9775821992675549,0.9999980855427674
K01969,Kruskal-Wallis rank sum test,2,0.04533135101354431,0.9775892611797168,0.9999980855427674
K07030,Kruskal-Wallis rank sum test,2,0.04531852656064152,0.9775955297235336,0.9999980855427674
K00198,Kruskal-Wallis rank sum test,2,0.04526833542875104,0.9776200633444587,0.9999980855427674
K01198,Kruskal-Wallis rank sum test,2,0.04522617763927883,0.9776406707120554,0.9999980855427674
K07192,Kruskal-Wallis rank sum test,2,0.045198462096323055,0.97765421872693,0.9999980855427674
K06881,Kruskal-Wallis rank sum test,2,0.045127284712407345,0.9776890127808955,0.9999980855427674
K07795,Kruskal-Wallis rank sum test,2,0.04509245535727229,0.9777060390680675,0.9999980855427674
K11250,Kruskal-Wallis rank sum test,2,0.045081813547516926,0.9777112413627403,0.9999980855427674
K03413,Kruskal-Wallis rank sum test,2,0.045064743844232334,0.9777195860187443,0.9999980855427674
K06179,Kruskal-Wallis rank sum test,2,0.045005786193480966,0.977748408468511,0.9999980855427674
K01811,Kruskal-Wallis rank sum test,2,0.04499776432453473,0.9777523301611734,0.9999980855427674
K02406,Kruskal-Wallis rank sum test,2,0.04499498161567317,0.9777536905621566,0.9999980855427674
K11069,Kruskal-Wallis rank sum test,2,0.044982408868918355,0.9777598371062461,0.9999980855427674
K02200,Kruskal-Wallis rank sum test,2,0.04498000419934597,0.9777610127016176,0.9999980855427674
K00903,Kruskal-Wallis rank sum test,2,0.04496939643734404,0.9777661986434292,0.9999980855427674
K07152,Kruskal-Wallis rank sum test,2,0.04496351161330493,0.9777690756386771,0.9999980855427674
K09968,Kruskal-Wallis rank sum test,2,0.04496259936742349,0.977769521621685,0.9999980855427674
K00486,Kruskal-Wallis rank sum test,2,0.04495508762872226,0.9777731940031595,0.9999980855427674
K10026,Kruskal-Wallis rank sum test,2,0.04493469046224163,0.9777831659553186,0.9999980855427674
K02703,Kruskal-Wallis rank sum test,2,0.044911941368264846,0.9777942878591374,0.9999980855427674
K01920,Kruskal-Wallis rank sum test,2,0.044888676917390985,0.977805661848877,0.9999980855427674
K04767,Kruskal-Wallis rank sum test,2,0.04488220279055642,0.9778088270729371,0.9999980855427674
K05937,Kruskal-Wallis rank sum test,2,0.0448580171132082,0.9778206516288332,0.9999980855427674
K02532,Kruskal-Wallis rank sum test,2,0.04484758713820792,0.9778257509646052,0.9999980855427674
K12369,Kruskal-Wallis rank sum test,2,0.0448237322091,0.977837414016145,0.9999980855427674
K13498,Kruskal-Wallis rank sum test,2,0.044822627325860155,0.9778379542143794,0.9999980855427674
K00729,Kruskal-Wallis rank sum test,2,0.04481603114346453,0.9778411792184472,0.9999980855427674
K01463,Kruskal-Wallis rank sum test,2,0.0447763720446801,0.9778605695606585,0.9999980855427674
K07559,Kruskal-Wallis rank sum test,2,0.04477140274282077,0.9778629992058501,0.9999980855427674
K01708,Kruskal-Wallis rank sum test,2,0.044756197640708706,0.977870433487487,0.9999980855427674
K01750,Kruskal-Wallis rank sum test,2,0.0447536297206972,0.9778716890348206,0.9999980855427674
K02276,Kruskal-Wallis rank sum test,2,0.04473966083340254,0.9778785189483785,0.9999980855427674
K10193,Kruskal-Wallis rank sum test,2,0.044732629871848,0.977881956667557,0.9999980855427674
K10194,Kruskal-Wallis rank sum test,2,0.044732629871848,0.977881956667557,0.9999980855427674
K03933,Kruskal-Wallis rank sum test,2,0.04465404887525206,0.9779203788917202,0.9999980855427674
K11740,Kruskal-Wallis rank sum test,2,0.04464577921248086,0.9779244224359551,0.9999980855427674
K00135,Kruskal-Wallis rank sum test,2,0.04462871654959599,0.9779327654689172,0.9999980855427674
K02592,Kruskal-Wallis rank sum test,2,0.04458417626005129,0.977954544415691,0.9999980855427674
K05993,Kruskal-Wallis rank sum test,2,0.04449194480235152,0.9779996445421933,0.9999980855427674
K03649,Kruskal-Wallis rank sum test,2,0.044478343391681774,0.9780062956522096,0.9999980855427674
K00230,Kruskal-Wallis rank sum test,2,0.044467286436167784,0.9780117025532072,0.9999980855427674
K07338,Kruskal-Wallis rank sum test,2,0.044458663467752735,0.9780159192443079,0.9999980855427674
K09000,Kruskal-Wallis rank sum test,2,0.04445510519612695,0.9780176592690031,0.9999980855427674
K06902,Kruskal-Wallis rank sum test,2,0.04445133691412043,0.9780195019939129,0.9999980855427674
K02417,Kruskal-Wallis rank sum test,2,0.044416359296974406,0.9780366065393324,0.9999980855427674
K01685,Kruskal-Wallis rank sum test,2,0.044396985754043765,0.9780460806023111,0.9999980855427674
K03789,Kruskal-Wallis rank sum test,2,0.044396557231493716,0.978046290159734,0.9999980855427674
K01423,Kruskal-Wallis rank sum test,2,0.04437138872727179,0.9780585982182691,0.9999980855427674
K00034,Kruskal-Wallis rank sum test,2,0.04436452929225659,0.9780619526887194,0.9999980855427674
K05540,Kruskal-Wallis rank sum test,2,0.044328094130378304,0.9780797707738067,0.9999980855427674
K03712,Kruskal-Wallis rank sum test,2,0.04432755740251646,0.978080033255174,0.9999980855427674
K07074,Kruskal-Wallis rank sum test,2,0.04432755388847909,0.9780800349736789,0.9999980855427674
K04754,Kruskal-Wallis rank sum test,2,0.0443120268336054,0.9780876283543415,0.9999980855427674
K03567,Kruskal-Wallis rank sum test,2,0.044297872568574835,0.9780945504345931,0.9999980855427674
K11202,Kruskal-Wallis rank sum test,2,0.04424868100590945,0.978118607730131,0.9999980855427674
K11719,Kruskal-Wallis rank sum test,2,0.04421046274849187,0.9781372989030842,0.9999980855427674
K03087,Kruskal-Wallis rank sum test,2,0.04418719858174205,0.9781486767438708,0.9999980855427674
K02283,Kruskal-Wallis rank sum test,2,0.04418346319281705,0.9781505036284439,0.9999980855427674
K04561,Kruskal-Wallis rank sum test,2,0.04416471965211771,0.978159670673287,0.9999980855427674
K08097,Kruskal-Wallis rank sum test,2,0.044163241954537746,0.9781603933856431,0.9999980855427674
K09705,Kruskal-Wallis rank sum test,2,0.044102179530073345,0.9781902582641139,0.9999980855427674
K00121,Kruskal-Wallis rank sum test,2,0.04408803019146035,0.9781971786611896,0.9999980855427674
K11527,Kruskal-Wallis rank sum test,2,0.04405349327847642,0.9782140707624598,0.9999980855427674
K02440,Kruskal-Wallis rank sum test,2,0.044039839547849624,0.978220748920964,0.9999980855427674
K09744,Kruskal-Wallis rank sum test,2,0.04403258928609631,0.9782242951056328,0.9999980855427674
K06446,Kruskal-Wallis rank sum test,2,0.043990576644558514,0.9782448442147895,0.9999980855427674
K00824,Kruskal-Wallis rank sum test,2,0.04398601407508067,0.978247075872369,0.9999980855427674
K01797,Kruskal-Wallis rank sum test,2,0.043986003614194566,0.9782470809890347,0.9999980855427674
K02412,Kruskal-Wallis rank sum test,2,0.04397231189956135,0.9782537779518947,0.9999980855427674
K01118,Kruskal-Wallis rank sum test,2,0.04395797315192873,0.9782607914440573,0.9999980855427674
K05575,Kruskal-Wallis rank sum test,2,0.04395386215292137,0.9782628022606952,0.9999980855427674
K08358,Kruskal-Wallis rank sum test,2,0.043935272477835005,0.9782718950967748,0.9999980855427674
K07684,Kruskal-Wallis rank sum test,2,0.043932545322230905,0.9782732290475248,0.9999980855427674
K02858,Kruskal-Wallis rank sum test,2,0.04393182582633179,0.9782735809793764,0.9999980855427674
K01419,Kruskal-Wallis rank sum test,2,0.04393182234366577,0.9782735826828765,0.9999980855427674
K06903,Kruskal-Wallis rank sum test,2,0.04392414092558283,0.9782773399542858,0.9999980855427674
K08300,Kruskal-Wallis rank sum test,2,0.043892446714470464,0.9782928429413937,0.9999980855427674
K00140,Kruskal-Wallis rank sum test,2,0.04388456273159136,0.9782966993710069,0.9999980855427674
K02409,Kruskal-Wallis rank sum test,2,0.04387941616065618,0.9782992168109256,0.9999980855427674
K00011,Kruskal-Wallis rank sum test,2,0.04385781317648208,0.978309783959245,0.9999980855427674
K02664,Kruskal-Wallis rank sum test,2,0.043777521042901245,0.9783490600375583,0.9999980855427674
K00598,Kruskal-Wallis rank sum test,2,0.04373411738742621,0.9783702922307143,0.9999980855427674
K07692,Kruskal-Wallis rank sum test,2,0.043680224001296154,0.9783966564298954,0.9999980855427674
K02427,Kruskal-Wallis rank sum test,2,0.043675858627095124,0.9783987919659871,0.9999980855427674
K03389,Kruskal-Wallis rank sum test,2,0.04367042056305482,0.9784014522672477,0.9999980855427674
K01912,Kruskal-Wallis rank sum test,2,0.04364696034499688,0.978412929090269,0.9999980855427674
K03518,Kruskal-Wallis rank sum test,2,0.04362529522109071,0.9784235278663449,0.9999980855427674
K00830,Kruskal-Wallis rank sum test,2,0.043574512759743694,0.9784483715592419,0.9999980855427674
K12262,Kruskal-Wallis rank sum test,2,0.0435597486901319,0.9784555945258367,0.9999980855427674
K12990,Kruskal-Wallis rank sum test,2,0.04349554235560207,0.97848700655365906,0.9999980855427674
K00526,Kruskal-Wallis rank sum test,2,0.043484388688966646,0.9784924634278142,0.9999980855427674
K13004,Kruskal-Wallis rank sum test,2,0.043461302277769565,0.9785037584326863,0.9999980855427674
K00124,Kruskal-Wallis rank sum test,2,0.04345776630035408,0.9785054884178109,0.9999980855427674
K01255,Kruskal-Wallis rank sum test,2,0.04345776285526881,0.9785054901033284,0.9999980855427674
K05816,Kruskal-Wallis rank sum test,2,0.04345776285526881,0.9785054901033284,0.9999980855427674
K02782,Kruskal-Wallis rank sum test,2,0.04345695012384844,0.9785058877344877,0.9999980855427674
K09836,Kruskal-Wallis rank sum test,2,0.04341458211245135,0.9785266166283492,0.9999980855427674
K08680,Kruskal-Wallis rank sum test,2,0.043391559828606256,0.9785378806519389,0.9999980855427674
K06189,Kruskal-Wallis rank sum test,2,0.04339100389071107,0.9785381526551216,0.9999980855427674
K01666,Kruskal-Wallis rank sum test,2,0.04338851729153313,0.978539369271961,0.9999980855427674
K01266,Kruskal-Wallis rank sum test,2,0.043363058341952886,0.9785518256434745,0.9999980855427674
K13668,Kruskal-Wallis rank sum test,2,0.04335426297959316,0.9785561290118842,0.9999980855427674
K08304,Kruskal-Wallis rank sum test,2,0.043335811923981414,0.9785651567503046,0.9999980855427674
K01601,Kruskal-Wallis rank sum test,2,0.04333408341893186,0.9785660024780776,0.9999980855427674
K03492,Kruskal-Wallis rank sum test,2,0.043309833839719675,0.9785778674569032,0.9999980855427674
K07280,Kruskal-Wallis rank sum test,2,0.043307748222043085,0.9785788879270846,0.9999980855427674
K03415,Kruskal-Wallis rank sum test,2,0.04324829354046331,0.9786079789075725,0.9999980855427674
K03676,Kruskal-Wallis rank sum test,2,0.043208068013828364,0.978627661616169,0.9999980855427674
K09776,Kruskal-Wallis rank sum test,2,0.04318794797002906,0.9786375066813972,0.9999980855427674
K00958,Kruskal-Wallis rank sum test,2,0.04317896665636181,0.9786419014164717,0.9999980855427674
K08973,Kruskal-Wallis rank sum test,2,0.043129959779566726,0.978665881801816,0.9999980855427674
K03201,Kruskal-Wallis rank sum test,2,0.043127023705576244,0.9786673185205911,0.9999980855427674
K07640,Kruskal-Wallis rank sum test,2,0.043118665864502484,0.9786714083020926,0.9999980855427674
K00375,Kruskal-Wallis rank sum test,2,0.043080627110157366,0.9786900221997469,0.9999980855427674
K01643,Kruskal-Wallis rank sum test,2,0.04303802497452125,0.9787108695643174,0.9999980855427674
K00803,Kruskal-Wallis rank sum test,2,0.04301864842029205,0.9787203516323691,0.9999980855427674
K07274,Kruskal-Wallis rank sum test,2,0.04300119646675793,0.9787288919606804,0.9999980855427674
K00868,Kruskal-Wallis rank sum test,2,0.04299333350916634,0.9787327398201298,0.9999980855427674
K01436,Kruskal-Wallis rank sum test,2,0.0429805984857193,0.9787389719321663,0.9999980855427674
K05788,Kruskal-Wallis rank sum test,2,0.042961888415675276,0.9787481281123542,0.9999980855427674
K08164,Kruskal-Wallis rank sum test,2,0.04294480150526863,0.9787564900388619,0.9999980855427674
K03802,Kruskal-Wallis rank sum test,2,0.04293581571065766,0.9787608875011374,0.9999980855427674
K02750,Kruskal-Wallis rank sum test,2,0.04293490087308572,0.9787613352048568,0.9999980855427674
K14205,Kruskal-Wallis rank sum test,2,0.0429127503736309,0.9787721752910958,0.9999980855427674
K07659,Kruskal-Wallis rank sum test,2,0.04288043284610164,0.9787879911672379,0.9999980855427674
K09774,Kruskal-Wallis rank sum test,2,0.04286780710753071,0.9787941701473879,0.9999980855427674
K00850,Kruskal-Wallis rank sum test,2,0.04286429442862072,0.9787958892437169,0.9999980855427674
K15034,Kruskal-Wallis rank sum test,2,0.04286193213095409,0.9787970453480224,0.9999980855427674
K01087,Kruskal-Wallis rank sum test,2,0.04286193213095409,0.9787970453480224,0.9999980855427674
K02639,Kruskal-Wallis rank sum test,2,0.04285109028848016,0.9788023513440937,0.9999980855427674
K09913,Kruskal-Wallis rank sum test,2,0.0427868207651299,0.9788338054297633,0.9999980855427674
K02443,Kruskal-Wallis rank sum test,2,0.042720375066359464,0.9788663256180581,0.9999980855427674
K03655,Kruskal-Wallis rank sum test,2,0.04269938151014685,0.9788766006146008,0.9999980855427674
K12111,Kruskal-Wallis rank sum test,2,0.042694422082521825,0.9788790279514377,0.9999980855427674
K10806,Kruskal-Wallis rank sum test,2,0.04267919078624645,0.9788864827780706,0.9999980855427674
K00303,Kruskal-Wallis rank sum test,2,0.042675842877770265,0.9788881213906184,0.9999980855427674
K03611,Kruskal-Wallis rank sum test,2,0.0426341059365937,0.9789085495017399,0.9999980855427674
K13581,Kruskal-Wallis rank sum test,2,0.04256571615510681,0.9789420237449588,0.9999980855427674
K03294,Kruskal-Wallis rank sum test,2,0.04255479450216626,0.9789473695920712,0.9999980855427674
K02419,Kruskal-Wallis rank sum test,2,0.04254424671285051,0.9789525324709882,0.9999980855427674
K02410,Kruskal-Wallis rank sum test,2,0.04254424671285051,0.9789525324709882,0.9999980855427674
K00086,Kruskal-Wallis rank sum test,2,0.042541561855074565,0.9789538466460299,0.9999980855427674
K06916,Kruskal-Wallis rank sum test,2,0.042527786990653516,0.9789605891475052,0.9999980855427674
K00242,Kruskal-Wallis rank sum test,2,0.04252777687656817,0.9789605940981506,0.9999980855427674
K08306,Kruskal-Wallis rank sum test,2,0.042482507274079206,0.9789827529274036,0.9999980855427674
K09802,Kruskal-Wallis rank sum test,2,0.04247869350213364,0.9789846197376626,0.9999980855427674
K05805,Kruskal-Wallis rank sum test,2,0.04247051298602855,0.9789886240455762,0.9999980855427674
K02076,Kruskal-Wallis rank sum test,2,0.04246460212556321,0.9789915173824286,0.9999980855427674
K09123,Kruskal-Wallis rank sum test,2,0.04245208446697243,0.9789976447423926,0.9999980855427674
K09963,Kruskal-Wallis rank sum test,2,0.04240320915684751,0.9790215694414723,0.9999980855427674
K02389,Kruskal-Wallis rank sum test,2,0.04237864784136036,0.9790335925441159,0.9999980855427674
K00883,Kruskal-Wallis rank sum test,2,0.042376527409716536,0.9790346305315711,0.9999980855427674
K07736,Kruskal-Wallis rank sum test,2,0.04235666166619012,0.9790443552053049,0.9999980855427674
K02439,Kruskal-Wallis rank sum test,2,0.042342327186075855,0.9790513722763717,0.9999980855427674
K09794,Kruskal-Wallis rank sum test,2,0.04233212771622322,0.9790563651915808,0.9999980855427674
K01150,Kruskal-Wallis rank sum test,2,0.042312390378426115,0.9790660272223575,0.9999980855427674
K13256,Kruskal-Wallis rank sum test,2,0.0422993308157544,0.9790724203303014,0.9999980855427674
K02388,Kruskal-Wallis rank sum test,2,0.04228729816190935,0.9790783107677823,0.9999980855427674
K00701,Kruskal-Wallis rank sum test,2,0.04226933766302238,0.9790871031747168,0.9999980855427674
K00974,Kruskal-Wallis rank sum test,2,0.042250507579638,0.9790963213640081,0.9999980855427674
K07507,Kruskal-Wallis rank sum test,2,0.042247652542982905,0.9790977190429488,0.9999980855427674
