opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665187_k101_33039_1,Adenoma - Normal,-2.3318109003601224,0.019710641344942763,0.029565962017414144
SRR5665187_k101_33039_1,Cancer - Normal,0.05124859121670566,0.9591274324964522,0.9591274324964522
SRR5665187_k101_33069_2,Adenoma - Cancer,1.6169202715959312,0.10589549200942149,0.15884323801413222
SRR5665187_k101_33069_2,Adenoma - Normal,-1.0841777543649005,0.2782859930143998,0.2782859930143998
SRR5665187_k101_33069_2,Cancer - Normal,-2.7010980259608317,0.006911096586356135,0.020733289759068404
SRR5665187_k101_33227_3,Adenoma - Cancer,-2.133623691426599,0.03287359705310821,0.04931039557966231
SRR5665187_k101_33227_3,Adenoma - Normal,-2.2437462045324885,0.02484873542991361,0.07454620628974082
SRR5665187_k101_33227_3,Cancer - Normal,-0.11012251310588914,0.9123122138647095,0.9123122138647095
SRR5665187_k101_33475_4,Adenoma - Cancer,-2.628310205416472,0.008581022501280799,0.025743067503842396
SRR5665187_k101_33475_4,Adenoma - Normal,-2.1932795507268494,0.028287244055264907,0.04243086608289736
SRR5665187_k101_33475_4,Cancer - Normal,0.43503065468962265,0.6635401767009388,0.6635401767009388
SRR5665187_k101_33491_1,Adenoma - Cancer,-2.5675176147037937,0.010242958516123637,0.03072887554837091
SRR5665187_k101_33491_1,Adenoma - Normal,-1.4549266483321506,0.1456895694954428,0.2185343542431642
SRR5665187_k101_33491_1,Cancer - Normal,1.1125909663716431,0.2658841419876243,0.2658841419876243
SRR5665187_k101_33519_4,Adenoma - Cancer,-2.6497145416542667,0.008055980557100958,0.024167941671302873
SRR5665187_k101_33519_4,Adenoma - Normal,-1.584068475988964,0.1131781372039185,0.16976720580587776
SRR5665187_k101_33519_4,Cancer - Normal,1.0656460656653026,0.2865836670067696,0.2865836670067696
SRR5665187_k101_33609_1,Adenoma - Cancer,-1.6373475317201052,0.10155787459703959,0.1523368118955594
SRR5665187_k101_33609_1,Adenoma - Normal,-2.5235407834242856,0.01161795834795889,0.03485387504387667
SRR5665187_k101_33609_1,Cancer - Normal,-0.8861932517041804,0.37551339945208995,0.37551339945208995
SRR5665187_k101_33609_5,Adenoma - Cancer,-0.900925528283403,0.36762791699407804,0.36762791699407804
SRR5665187_k101_33609_5,Adenoma - Normal,-2.901427865931333,0.003714662915990287,0.011143988747970861
SRR5665187_k101_33609_5,Cancer - Normal,-2.0005023376479296,0.045446047747756735,0.0681690716216351
SRR5665187_k101_33691_1,Adenoma - Cancer,-2.6174576786944934,0.00885874728113984,0.026576241843419522
SRR5665187_k101_33691_1,Adenoma - Normal,-1.341253461390196,0.17983817411012776,0.2697572611651916
SRR5665187_k101_33691_1,Cancer - Normal,1.2762042173042976,0.20188333822900922,0.20188333822900922
SRR5665187_k101_33691_2,Adenoma - Cancer,-2.533253050113749,0.011300933761398466,0.0339028012841954
SRR5665187_k101_33691_2,Adenoma - Normal,-2.4724770772647817,0.013418031846728531,0.020127047770092797
SRR5665187_k101_33691_2,Cancer - Normal,0.06077597284896719,0.9515376258286296,0.9515376258286296
SRR5665187_k101_33718_1,Adenoma - Cancer,-2.3141450052184807,0.020659769431114933,0.061979308293344804
SRR5665187_k101_33718_1,Adenoma - Normal,-2.0474591495985073,0.040613023850886845,0.06091953577633027
SRR5665187_k101_33718_1,Cancer - Normal,0.2666858556199735,0.7897110452079764,0.7897110452079764
SRR5665187_k101_34019_3,Adenoma - Cancer,-2.7603798471844083,0.005773419072658865,0.017320257217976594
SRR5665187_k101_34019_3,Adenoma - Normal,-1.7504847811413318,0.08003469797016609,0.12005204695524913
SRR5665187_k101_34019_3,Cancer - Normal,1.0098950660430768,0.3125455667957577,0.3125455667957577
SRR5665187_k101_34558_2,Adenoma - Cancer,2.9114700553017996,0.0035973238675163534,0.01079197160254906
SRR5665187_k101_34558_2,Adenoma - Normal,1.0705854015011094,0.2843558903875608,0.2843558903875608
SRR5665187_k101_34558_2,Cancer - Normal,-1.8408846538006902,0.06563846375272582,0.09845769562908874
SRR5665187_k101_34558_5,Adenoma - Cancer,2.0326236526115764,0.042090560000672364,0.06313584000100855
SRR5665187_k101_34558_5,Adenoma - Normal,-0.2523256948069526,0.8007893289490178,0.8007893289490178
SRR5665187_k101_34558_5,Cancer - Normal,-2.284949347418529,0.02231579800446317,0.0669473940133895
SRR5665187_k101_3464_2,Adenoma - Cancer,-1.519596896120817,0.1286123184843764,0.19291847772656462
SRR5665187_k101_3464_2,Adenoma - Normal,-2.448547553420951,0.014343349496815297,0.043030048490445894
SRR5665187_k101_3464_2,Cancer - Normal,-0.9289506573001335,0.35291465840516667,0.35291465840516667
SRR5665187_k101_35113_4,Adenoma - Cancer,-1.3069377010204184,0.19123387058087443,0.19123387058087443
SRR5665187_k101_35113_4,Adenoma - Normal,-2.868473655486373,0.00412457546092658,0.01237372638277974
SRR5665187_k101_35113_4,Cancer - Normal,-1.5615359544659546,0.11839734738722482,0.17759602108083722
SRR5665187_k101_35192_2,Adenoma - Cancer,-1.5163064634559948,0.1294418780605086,0.1941628170907629
SRR5665187_k101_35192_2,Adenoma - Normal,-3.0071525571897797,0.00263707384544189,0.00791122153632567
SRR5665187_k101_35192_2,Cancer - Normal,-1.490846093733785,0.13600190690286457,0.13600190690286457
SRR5665187_k101_35192_6,Adenoma - Cancer,-1.8507977710381047,0.06419865187247219,0.09629797780870827
SRR5665187_k101_35192_6,Adenoma - Normal,-2.86990793610339,0.004105913261700627,0.012317739785101882
SRR5665187_k101_35192_6,Cancer - Normal,-1.0191101650652852,0.30815066885558634,0.30815066885558634
SRR5665187_k101_35353_1,Adenoma - Cancer,-2.320443637295122,0.02031689059294229,0.06095067177882687
SRR5665187_k101_35353_1,Adenoma - Normal,-1.8545745182985307,0.06365700973373402,0.09548551460060103
SRR5665187_k101_35353_1,Cancer - Normal,0.46586911899659134,0.6413091866397088,0.6413091866397088
SRR5665187_k101_35411_1,Adenoma - Cancer,-1.4871890779968013,0.1369648798908006,0.2054473198362009
SRR5665187_k101_35411_1,Adenoma - Normal,-2.6128865677385167,0.008978109492841346,0.026934328478524037
SRR5665187_k101_35411_1,Cancer - Normal,-1.1256974897417154,0.2602935866541841,0.2602935866541841
SRR5665187_k101_35541_7,Adenoma - Cancer,-2.48250418870012,0.013046253401211436,0.03913876020363431
SRR5665187_k101_35541_7,Adenoma - Normal,-0.7550095383815242,0.450243259086949,0.450243259086949
SRR5665187_k101_35541_7,Cancer - Normal,1.7274946503185957,0.08407886512724176,0.12611829769086264
SRR5665187_k101_35541_8,Adenoma - Cancer,-2.6189573166666094,0.008819898257242914,0.013229847385864371
SRR5665187_k101_35541_8,Adenoma - Normal,0,1,1
SRR5665187_k101_35541_8,Cancer - Normal,2.6189573166666094,0.008819898257242914,0.026459694771728742
SRR5665187_k101_35825_1,Adenoma - Cancer,-3.21973869957248,0.0012830749106078287,0.003849224731823486
SRR5665187_k101_35825_1,Adenoma - Normal,-1.9772914103698997,0.04800870004818047,0.0720130500722707
SRR5665187_k101_35825_1,Cancer - Normal,1.24244728920258,0.21407157710299932,0.21407157710299932
SRR5665187_k101_35889_3,Adenoma - Cancer,-2.2347006576586086,0.025437007416199312,0.03815551112429897
SRR5665187_k101_35889_3,Adenoma - Normal,-2.32476416023427,0.0200845743976025,0.0602537231928075
SRR5665187_k101_35889_3,Cancer - Normal,-0.09006350257566147,0.9282367520385083,0.9282367520385083
SRR5665187_k101_3589_4,Adenoma - Cancer,-2.6659348221118737,0.007677457601316932,0.011516186401975399
SRR5665187_k101_3589_4,Adenoma - Normal,-3.1678546497317024,0.0015356827740477168,0.004607048322143151
SRR5665187_k101_3589_4,Cancer - Normal,-0.5019198276198286,0.6157239174079079,0.6157239174079079
SRR5665187_k101_3589_5,Adenoma - Cancer,-2.7695531716125936,0.005613324122158394,0.00841998618323759
SRR5665187_k101_3589_5,Adenoma - Normal,-3.5679829147801887,3.5973995500868957e-4,0.0010792198650260688
SRR5665187_k101_3589_5,Cancer - Normal,-0.7984297431675951,0.4246211487474288,0.4246211487474288
SRR5665187_k101_3589_6,Adenoma - Cancer,-2.0611773471832713,0.03928612383458232,0.058929185751873475
SRR5665187_k101_3589_6,Adenoma - Normal,-3.0458693591979507,0.0023200861832849023,0.006960258549854707
SRR5665187_k101_3589_6,Cancer - Normal,-0.9846920120146797,0.32477537761693565,0.32477537761693565
SRR5665187_k101_36156_2,Adenoma - Cancer,-1.4317458751353727,0.15221656225522798,0.15221656225522798
SRR5665187_k101_36156_2,Adenoma - Normal,-3.1066184083125994,0.0018924050366061359,0.005677215109818407
SRR5665187_k101_36156_2,Cancer - Normal,-1.6748725331772267,0.09395924374421896,0.14093886561632846
SRR5665187_k101_36183_3,Adenoma - Cancer,0.712865140123176,0.47592921221541007,0.47592921221541007
SRR5665187_k101_36183_3,Adenoma - Normal,-1.8214031332505032,0.06854559924684037,0.10281839887026055
SRR5665187_k101_36183_3,Cancer - Normal,-2.534268273373679,0.011268242717207978,0.033804728151623935
SRR5665187_k101_36229_1,Adenoma - Cancer,1.435281500106442,0.1512068973190279,0.1512068973190279
SRR5665187_k101_36229_1,Adenoma - Normal,-1.6804890456827124,0.09286220386074044,0.13929330579111066
SRR5665187_k101_36229_1,Cancer - Normal,-3.1157705457891542,0.0018346496778648112,0.005503949033594434
SRR5665187_k101_36316_3,Adenoma - Cancer,-2.517880066676974,0.011806351510497689,0.03541905453149306
SRR5665187_k101_36316_3,Adenoma - Normal,-1.4886736160644884,0.13657333590957949,0.20486000386436923
SRR5665187_k101_36316_3,Cancer - Normal,1.0292064506124856,0.3033826717444386,0.3033826717444386
SRR5665187_k101_36337_3,Adenoma - Cancer,-2.827451331244608,0.004692014692839985,0.014076044078519954
SRR5665187_k101_36337_3,Adenoma - Normal,-1.2826633356820416,0.19961005033544077,0.19961005033544077
SRR5665187_k101_36337_3,Cancer - Normal,1.5447879955625665,0.12239755189619865,0.18359632784429797
SRR5665187_k101_36450_1,Adenoma - Cancer,-2.5324848607257806,0.011325726046235995,0.016988589069353993
SRR5665187_k101_36450_1,Adenoma - Normal,-3.0916048949119923,0.001990776318514404,0.005972328955543213
SRR5665187_k101_36450_1,Cancer - Normal,-0.5591200341862118,0.5760798028025107,0.5760798028025107
SRR5665187_k101_36554_11,Adenoma - Cancer,-2.2932592814854935,0.021833081989784207,0.03274962298467631
SRR5665187_k101_36554_11,Adenoma - Normal,-3.113540486016844,0.0018485714593475535,0.005545714378042661
SRR5665187_k101_36554_11,Cancer - Normal,-0.8202812045313503,0.41205581862352064,0.41205581862352064
SRR5665187_k101_36650_3,Adenoma - Cancer,-2.566108949833585,0.010284651861410421,0.030853955584231263
SRR5665187_k101_36650_3,Adenoma - Normal,-1.273550367695187,0.20282281145747158,0.20282281145747158
SRR5665187_k101_36650_3,Cancer - Normal,1.292558582138398,0.1961637722710718,0.29424565840660766
SRR5665187_k101_36674_1,Adenoma - Cancer,-2.8214998548068024,0.0047799659148948246,0.014339897744684475
SRR5665187_k101_36674_1,Adenoma - Normal,-1.8608135627799003,0.0627705095168231,0.09415576427523464
SRR5665187_k101_36674_1,Cancer - Normal,0.960686292026902,0.33670992570869,0.33670992570869
SRR5665187_k101_36966_1,Adenoma - Cancer,1.0830578808042692,0.27878273260926384,0.27878273260926384
SRR5665187_k101_36966_1,Adenoma - Normal,-2.177699268355108,0.02942843342667157,0.04414265014000736
SRR5665187_k101_36966_1,Cancer - Normal,-3.260757149159377,0.0011111516242722206,0.003333454872816662
SRR5665187_k101_37032_2,Adenoma - Cancer,-1.9421829039270189,0.05211496197444591,0.07817244296166886
SRR5665187_k101_37032_2,Adenoma - Normal,-2.4051291814498197,0.016166749843926465,0.048500249531779394
SRR5665187_k101_37032_2,Cancer - Normal,-0.4629462775228008,0.6434028751828842,0.6434028751828842
SRR5665187_k101_37228_2,Adenoma - Cancer,-0.3572830921427475,0.7208798863294008,0.7208798863294008
SRR5665187_k101_37228_2,Adenoma - Normal,-2.335202290245,0.019532855559253253,0.058598566677759756
SRR5665187_k101_37228_2,Cancer - Normal,-1.9779191981022524,0.04793782280374903,0.07190673420562355
SRR5665187_k101_37245_2,Adenoma - Cancer,-2.7288636404939823,0.006355297725145454,0.019065893175436364
SRR5665187_k101_37245_2,Adenoma - Normal,-1.7256049491359013,0.08441850838598916,0.12662776257898373
SRR5665187_k101_37245_2,Cancer - Normal,1.003258691358081,0.31573606154447964,0.31573606154447964
SRR5665187_k101_37250_2,Adenoma - Cancer,-2.5288432605948343,0.01144391206341292,0.03433173619023876
SRR5665187_k101_37250_2,Adenoma - Normal,-0.4769590453526963,0.6333912851755423,0.6333912851755423
SRR5665187_k101_37250_2,Cancer - Normal,2.051884215242138,0.04018091624353733,0.060271374365305996
SRR5665187_k101_37336_1,Adenoma - Cancer,-0.9095366763086128,0.36306690712728573,0.36306690712728573
SRR5665187_k101_37336_1,Adenoma - Normal,-2.7441842870818105,0.006066147301374219,0.018198441904122658
SRR5665187_k101_37336_1,Cancer - Normal,-1.8346476107731977,0.06655791939111408,0.09983687908667112
SRR5665187_k101_37337_1,Adenoma - Cancer,-2.466880921403564,0.013629567447413001,0.040888702342239
SRR5665187_k101_37337_1,Adenoma - Normal,-0.9094912398269605,0.36309087983897154,0.36309087983897154
SRR5665187_k101_37337_1,Cancer - Normal,1.5573896815766035,0.11937799447107184,0.17906699170660775
SRR5665187_k101_37441_1,Adenoma - Cancer,-2.707734881179831,0.00677441150865719,0.02032323452597157
SRR5665187_k101_37441_1,Adenoma - Normal,-2.2065099135157262,0.027348316887529842,0.041022475331294765
SRR5665187_k101_37441_1,Cancer - Normal,0.5012249676641051,0.6162128044768597,0.6162128044768597
SRR5665187_k101_37674_3,Adenoma - Cancer,-2.4628871594831554,0.01378232839371628,0.04134698518114884
SRR5665187_k101_37674_3,Adenoma - Normal,-1.3605577318452604,0.17365349681449946,0.2604802452217492
SRR5665187_k101_37674_3,Cancer - Normal,1.1023294276378948,0.27031848026301536,0.27031848026301536
SRR5665187_k101_37675_4,Adenoma - Cancer,-0.0548206910829964,0.956281316087972,0.956281316087972
SRR5665187_k101_37675_4,Adenoma - Normal,-2.3216562673649173,0.020251451530404283,0.06075435459121285
SRR5665187_k101_37675_4,Cancer - Normal,-2.266835576281921,0.02340027194639653,0.035100407919594796
SRR5665187_k101_37810_2,Adenoma - Cancer,0.4312971063940221,0.6662523540685501,0.6662523540685501
SRR5665187_k101_37810_2,Adenoma - Normal,-1.8869248404738475,0.05917043547747778,0.08875565321621667
SRR5665187_k101_37810_2,Cancer - Normal,-2.3182219468678693,0.020437261863362404,0.06131178559008721
SRR5665187_k101_37840_1,Adenoma - Cancer,-0.4054996875268057,0.6851102480684759,0.6851102480684759
SRR5665187_k101_37840_1,Adenoma - Normal,-2.4364938121222743,0.01483042319320059,0.04449126957960177
SRR5665187_k101_37840_1,Cancer - Normal,-2.0309941245954684,0.04225559061610425,0.06338338592415638
SRR5665187_k101_37878_9,Adenoma - Cancer,-1.26064697335984,0.2074360666865023,0.2074360666865023
SRR5665187_k101_37878_9,Adenoma - Normal,-2.597851455223315,0.009380906567534956,0.028142719702604867
SRR5665187_k101_37878_9,Cancer - Normal,-1.337204481863475,0.18115589935523382,0.27173384903285075
SRR5665187_k101_37946_1,Adenoma - Cancer,-2.8070886760918405,0.004999147799316497,0.007498721698974746
SRR5665187_k101_37946_1,Adenoma - Normal,0,1,1
SRR5665187_k101_37946_1,Cancer - Normal,2.8070886760918405,0.004999147799316497,0.014997443397949492
SRR5665187_k101_3798_2,Adenoma - Cancer,-3.080806613399235,0.0020644068202927655,0.006193220460878297
SRR5665187_k101_3798_2,Adenoma - Normal,-2.3016890014621176,0.021352716893283642,0.03202907533992547
SRR5665187_k101_3798_2,Cancer - Normal,0.779117611937117,0.43591043637110294,0.43591043637110294
SRR5665187_k101_38026_1,Adenoma - Cancer,-2.6473309683231494,0.008112990729762525,0.024338972189287576
SRR5665187_k101_38026_1,Adenoma - Normal,-2.3053594846644803,0.021146448605233018,0.03171967290784953
SRR5665187_k101_38026_1,Cancer - Normal,0.3419714836586693,0.7323723526468832,0.7323723526468832
SRR5665187_k101_38374_3,Adenoma - Cancer,-2.0654526227940373,0.03888019388203762,0.058320290823056425
SRR5665187_k101_38374_3,Adenoma - Normal,-2.306513406356206,0.021081961903480852,0.06324588571044255
SRR5665187_k101_38374_3,Cancer - Normal,-0.24106078356216848,0.8095080067630649,0.8095080067630649
SRR5665187_k101_38422_1,Adenoma - Cancer,-1.43236533099844,0.15203929500334085,0.22805894250501127
SRR5665187_k101_38422_1,Adenoma - Normal,-2.827792874091475,0.004687012089517582,0.014061036268552745
SRR5665187_k101_38422_1,Cancer - Normal,-1.395427543093035,0.1628869503776513,0.1628869503776513
SRR5665187_k101_38631_1,Adenoma - Cancer,-0.7915245366930729,0.42863796366004897,0.42863796366004897
SRR5665187_k101_38631_1,Adenoma - Normal,-2.439960419632122,0.01468887119600122,0.04406661358800366
SRR5665187_k101_38631_1,Cancer - Normal,-1.6484358829390493,0.09926325772744764,0.14889488659117145
SRR5665187_k101_38631_2,Adenoma - Cancer,-1.7121538216258467,0.0868683249348711,0.13030248740230665
SRR5665187_k101_38631_2,Adenoma - Normal,-2.6552118089384793,0.007925862497479062,0.023777587492437184
SRR5665187_k101_38631_2,Cancer - Normal,-0.9430579873126325,0.3456512434656162,0.3456512434656162
SRR5665187_k101_38669_11,Adenoma - Cancer,-1.0219087052604503,0.30682411190107173,0.30682411190107173
SRR5665187_k101_38669_11,Adenoma - Normal,-2.808194163249226,0.004982017903843671,0.014946053711531012
SRR5665187_k101_38669_11,Cancer - Normal,-1.786285457988776,0.07405305024469315,0.11107957536703972
SRR5665187_k101_38669_6,Adenoma - Cancer,-2.1674566417490655,0.030200052340875853,0.04530007851131378
SRR5665187_k101_38669_6,Adenoma - Normal,-3.2329592599439483,0.0012251503316497558,0.0036754509949492673
SRR5665187_k101_38669_6,Cancer - Normal,-1.065502618194883,0.2866485414148065,0.2866485414148065
SRR5665187_k101_38669_7,Adenoma - Cancer,-2.428101625760579,0.015178089570404457,0.022767134355606684
SRR5665187_k101_38669_7,Adenoma - Normal,-2.878563918322497,0.003994903162561879,0.011984709487685638
SRR5665187_k101_38669_7,Cancer - Normal,-0.4504622925619178,0.6523771373914872,0.6523771373914872
SRR5665187_k101_38787_4,Adenoma - Cancer,1.0430117924890767,0.29694283116509257,0.29694283116509257
SRR5665187_k101_38787_4,Adenoma - Normal,-1.7777650390198427,0.07544245267654269,0.11316367901481403
SRR5665187_k101_38787_4,Cancer - Normal,-2.8207768315089194,0.00479075181212568,0.01437225543637704
SRR5665187_k101_3908_9,Adenoma - Cancer,-0.8843846019231142,0.376488632284029,0.376488632284029
SRR5665187_k101_3908_9,Adenoma - Normal,-2.7731176476705857,0.0055522044023081285,0.016656613206924385
SRR5665187_k101_3908_9,Cancer - Normal,-1.8887330457474716,0.05892760829472945,0.08839141244209417
SRR5665187_k101_39235_2,Adenoma - Cancer,-1.6481464790850087,0.09932261649735759,0.1489839247460364
SRR5665187_k101_39235_2,Adenoma - Normal,-3.296292958170017,9.79697961983527e-4,0.002939093885950581
SRR5665187_k101_39235_2,Cancer - Normal,-1.6481464790850082,0.09932261649735767,0.09932261649735767
SRR5665187_k101_39244_16,Adenoma - Cancer,-1.4066260221899531,0.15953831259903503,0.23930746889855253
SRR5665187_k101_39244_16,Adenoma - Normal,-2.5118321824820593,0.012010618899993934,0.0360318566999818
SRR5665187_k101_39244_16,Cancer - Normal,-1.1052061602921062,0.2690702681645656,0.2690702681645656
SRR5665187_k101_39244_41,Adenoma - Cancer,-0.8716157448649205,0.3834180383346304,0.3834180383346304
SRR5665187_k101_39244_41,Adenoma - Normal,-2.7439754930932647,0.006070006924344951,0.018210020773034852
SRR5665187_k101_39244_41,Cancer - Normal,-1.872359748228344,0.06115684983614229,0.09173527475421343
SRR5665187_k101_39250_3,Adenoma - Cancer,-1.4186804696092945,0.15599219365282915,0.23398829047924374
SRR5665187_k101_39250_3,Adenoma - Normal,-2.6877344834394843,0.007193857389092671,0.02158157216727801
SRR5665187_k101_39250_3,Cancer - Normal,-1.26905401383019,0.20442180013433614,0.20442180013433614
SRR5665187_k101_39250_4,Adenoma - Cancer,-1.0754597294733834,0.2821689525289676,0.2821689525289676
SRR5665187_k101_39250_4,Adenoma - Normal,-2.673410015775942,0.007508441699030089,0.02252532509709027
SRR5665187_k101_39250_4,Cancer - Normal,-1.5979502863025583,0.11005404142743279,0.16508106214114918
SRR5665187_k101_39250_6,Adenoma - Cancer,-1.2649591913700986,0.2058859570107382,0.2058859570107382
SRR5665187_k101_39250_6,Adenoma - Normal,-2.546747108124278,0.010873219855692534,0.0326196595670776
SRR5665187_k101_39250_6,Cancer - Normal,-1.2817879167541792,0.19991705407734883,0.29987558111602325
SRR5665187_k101_39290_2,Adenoma - Cancer,-1.9544418060799609,0.05064899068727015,0.07597348603090523
SRR5665187_k101_39290_2,Adenoma - Normal,-2.3210719333135783,0.020282961874995273,0.06084888562498582
SRR5665187_k101_39290_2,Cancer - Normal,-0.3666301272336175,0.7138949325136215,0.7138949325136215
SRR5665187_k101_39312_2,Adenoma - Cancer,-2.366141958739396,0.017974550774883268,0.0539236523246498
SRR5665187_k101_39312_2,Adenoma - Normal,-1.862324659540133,0.06255734162035233,0.0938360124305285
SRR5665187_k101_39312_2,Cancer - Normal,0.503817299199263,0.6143897700674443,0.6143897700674443
SRR5665187_k101_39404_3,Adenoma - Cancer,-2.822054733418217,0.004771703271503145,0.014315109814509435
SRR5665187_k101_39404_3,Adenoma - Normal,-2.443385293184822,0.01455019416181004,0.02182529124271506
SRR5665187_k101_39404_3,Cancer - Normal,0.37866944023339516,0.7049333494334153,0.7049333494334153
SRR5665187_k101_39404_6,Adenoma - Cancer,-2.688723203368747,0.00717258663994484,0.02151775991983452
SRR5665187_k101_39404_6,Adenoma - Normal,-1.3566951943603776,0.1748780800706462,0.2623171201059693
SRR5665187_k101_39404_6,Cancer - Normal,1.3320280090083698,0.1828509848290795,0.1828509848290795
SRR5665187_k101_39616_6,Adenoma - Cancer,-1.5505953871553193,0.1209986782965166,0.1814980174447749
SRR5665187_k101_39616_6,Adenoma - Normal,-2.6890071903832755,0.007166487552514349,0.021499462657543048
SRR5665187_k101_39616_6,Cancer - Normal,-1.138411803227956,0.25494856771739305,0.25494856771739305
SRR5665187_k101_39626_11,Adenoma - Cancer,-0.46266891896572937,0.6436017000370448,0.6436017000370448
SRR5665187_k101_39626_11,Adenoma - Normal,-2.444839971797847,0.014491642698839229,0.043474928096517686
SRR5665187_k101_39626_11,Cancer - Normal,-1.9821710528321177,0.047460099323634576,0.07119014898545187
SRR5665187_k101_40260_2,Adenoma - Cancer,-2.2783739665573775,0.02270430611528589,0.034056459172928835
SRR5665187_k101_40260_2,Adenoma - Normal,-3.0136145450510217,0.002581555674005273,0.00774466702201582
SRR5665187_k101_40260_2,Cancer - Normal,-0.735240578493644,0.46219298991508545,0.46219298991508545
SRR5665187_k101_40334_1,Adenoma - Cancer,-2.4436927006788824,0.014537803520410376,0.04361341056123113
SRR5665187_k101_40334_1,Adenoma - Normal,-1.49068099552472,0.13604526793579463,0.20406790190369195
SRR5665187_k101_40334_1,Cancer - Normal,0.9530117051541623,0.3405841400880548,0.3405841400880548
SRR5665187_k101_40601_4,Adenoma - Cancer,-2.8359528823263607,0.004568918601735181,0.013706755805205542
SRR5665187_k101_40601_4,Adenoma - Normal,-1.3373756750339048,0.18110004045670372,0.18110004045670372
SRR5665187_k101_40601_4,Cancer - Normal,1.4985772072924561,0.13398334935562048,0.2009750240334307
SRR5665187_k101_40757_1,Adenoma - Cancer,-1.8694780904893897,0.06155632904558063,0.09233449356837095
SRR5665187_k101_40757_1,Adenoma - Normal,-2.551166233982758,0.010736310338270506,0.032208931014811516
SRR5665187_k101_40757_1,Cancer - Normal,-0.6816881434933681,0.4954361661854383,0.4954361661854383
SRR5665187_k101_40816_1,Adenoma - Cancer,-2.5001869466316498,0.012412778469373558,0.037238335408120674
SRR5665187_k101_40816_1,Adenoma - Normal,-1.946710446995635,0.05156945843807971,0.07735418765711957
SRR5665187_k101_40816_1,Cancer - Normal,0.5534764996360149,0.5799371682064782,0.5799371682064782
SRR5665187_k101_41336_1,Adenoma - Cancer,-2.6374368430877966,0.008353517921076147,0.02506055376322844
SRR5665187_k101_41336_1,Adenoma - Normal,-1.7395860028876957,0.08193173878420693,0.12289760817631039
SRR5665187_k101_41336_1,Cancer - Normal,0.8978508402001006,0.36926507608629155,0.36926507608629155
SRR5665187_k101_41687_1,Adenoma - Cancer,-1.7258012099628366,0.08438318209000369,0.12657477313500554
SRR5665187_k101_41687_1,Adenoma - Normal,-2.8998364913407526,0.0037335736435326985,0.011200720930598096
SRR5665187_k101_41687_1,Cancer - Normal,-1.1740352813779162,0.24038089414185682,0.24038089414185682
SRR5665187_k101_41815_4,Adenoma - Cancer,-1.089068710284532,0.2761235868386019,0.2761235868386019
SRR5665187_k101_41815_4,Adenoma - Normal,-2.93795279983734,0.0033038731958245715,0.009911619587473715
SRR5665187_k101_41815_4,Cancer - Normal,-1.848884089552808,0.06447455158196179,0.09671182737294268
SRR5665187_k101_42086_1,Adenoma - Cancer,-1.0367048992066588,0.2998734080697409,0.2998734080697409
SRR5665187_k101_42086_1,Adenoma - Normal,-2.493695568361963,0.01264209199433824,0.03792627598301472
SRR5665187_k101_42086_1,Cancer - Normal,-1.456990669155304,0.1451189559066395,0.21767843385995927
SRR5665187_k101_42086_2,Adenoma - Cancer,-1.7026473594514713,0.08863408153483805,0.13295112230225709
SRR5665187_k101_42086_2,Adenoma - Normal,-2.6330356573806775,0.008462546240570225,0.025387638721710674
SRR5665187_k101_42086_2,Cancer - Normal,-0.930388297929206,0.3521700752312748,0.3521700752312748
SRR5665187_k101_42177_4,Adenoma - Cancer,1.8416608340602652,0.06552477655072517,0.09828716482608775
SRR5665187_k101_42177_4,Adenoma - Normal,-0.855539262766381,0.3922526780156327,0.3922526780156327
SRR5665187_k101_42177_4,Cancer - Normal,-2.6972000968266463,0.006992523878288757,0.02097757163486627
SRR5665187_k101_42260_1,Adenoma - Cancer,2.0314665337839073,0.04220769107682447,0.0633115366152367
SRR5665187_k101_42260_1,Adenoma - Normal,2.729438760581272,0.00634422312218764,0.01903266936656292
SRR5665187_k101_42260_1,Cancer - Normal,0.6979722267973648,0.48519456308179704,0.48519456308179704
SRR5665187_k101_42408_1,Adenoma - Cancer,-1.1773662158698088,0.23904936822333303,0.23904936822333303
SRR5665187_k101_42408_1,Adenoma - Normal,-2.4507133732507445,0.014257343315940325,0.04277202994782098
SRR5665187_k101_42408_1,Cancer - Normal,-1.2733471573809356,0.20289487975502607,0.3043423196325391
SRR5665187_k101_42438_1_1,Adenoma - Cancer,-0.5774879668068313,0.5636098651069514,0.5636098651069514
SRR5665187_k101_42438_1_1,Adenoma - Normal,-2.450198944880413,0.014277730313690697,0.04283319094107209
SRR5665187_k101_42438_1_1,Cancer - Normal,-1.8727109780735816,0.06110830658600336,0.09166245987900504
SRR5665187_k101_42469_1,Adenoma - Cancer,-2.8890509566450424,0.003864064519277614,0.011592193557832841
SRR5665187_k101_42469_1,Adenoma - Normal,-1.8801760194039163,0.06008409271152141,0.09012613906728212
SRR5665187_k101_42469_1,Cancer - Normal,1.008874937241126,0.31303461633037544,0.31303461633037544
SRR5665187_k101_42527_3,Adenoma - Cancer,-2.269732121956734,0.023223841196820843,0.06967152359046253
SRR5665187_k101_42527_3,Adenoma - Normal,-2.2642163695339956,0.023560810262648047,0.03534121539397207
SRR5665187_k101_42527_3,Cancer - Normal,0.005515752422737958,0.9955990886159038,0.9955990886159038
